"player_id","name","year","team","kick_returns","yards_kick_returned","kick_returns_for_tds","punt_returns","yards_punt_returned","punt_returns_for_tds"
dinophilyaw/2502477,"Philyaw, Dino","1995",Carolina Panthers,"1","23","0",,,
vinceevans/2500575,"Evans, Vince","1989",Los Angeles Raiders,--,--,--,,,
paulpalmer/2522687,"Palmer, Paul","1989",Detroit Lions,"11","255","0",,,
paulpalmer/2522687,"Palmer, Paul","1989",Dallas Cowboys,--,--,--,,,
thomasdavis/2506352,"Davis, Thomas","2006",Carolina Panthers,--,--,--,,,
johnjohnson/2517680,"Johnson, John","1968",Chicago Bears,--,--,--,,,
donteeadye/2553876,"Dye, Donteea","2015",Tampa Bay Buccaneers,"2","37","0",,,
miltcampbell/2510989,"Campbell, Milt","1957",Cleveland Browns,"11","263","0",,,
aaronlynch/2543650,"Lynch, Aaron","2014",San Francisco 49ers,"1","10","0",,,
clarkgaines/2514539,"Gaines, Clark","1976",New York Jets,"1","5","0",,,
jamizeolawale/2536044,"Olawale, Jamize","2016",Oakland Raiders,--,--,--,,,
vinceevans/2500575,"Evans, Vince","1991",Los Angeles Raiders,--,--,--,,,
brucehardy/2515818,"Hardy, Bruce","1978",Miami Dolphins,"2","27","0",,,
bobbyhamilton/2500986,"Hamilton, Bobby","2004",Oakland Raiders,--,--,--,,,
freddavis/2512555,"Davis, Fred","1942",Washington Redskins,--,--,--,,,
darrinchiaverini/2500059,"Chiaverini, Darrin","2000",Cleveland Browns,--,--,--,,,
derrickransom/2502584,"Ransom, Derrick","2001",Kansas City Chiefs,--,--,--,,,
zephlee/2519303,"Lee, Zeph","1989",Los Angeles Raiders,"1","0","0",,,
genelang/2519054,"Lang, Gene","1990",Atlanta Falcons,"1","18","0",,,
mikealstott/2499410,"Alstott, Mike","2003",Tampa Bay Buccaneers,--,--,--,,,
dickplasman/2523307,"Plasman, Dick","1937",Chicago Bears,--,--,--,,,
danchamberlain/2511322,"Chamberlain, Dan","1961",Buffalo Bills,--,--,--,,,
russellcarter/2511208,"Carter, Russell","1988",Los Angeles Raiders,"1","14","0",,,
justinjenkins/2505727,"Jenkins, Justin","2005",Philadelphia Eagles,--,--,--,,,
reggieharrison/2516012,"Harrison, Reggie","1975",Pittsburgh Steelers,--,--,--,,,
jackiebattle/2507278,"Battle, Jackie","2013",Tennessee Titans,"1","26","0",,,
ruebenmayes/2501928,"Mayes, Rueben","1990",New Orleans Saints,"2","39","0",,,
krismangum/2501856,"Mangum, Kris","1997",Carolina Panthers,--,--,--,,,
allenbailey/2495116,"Bailey, Allen","2011",Kansas City Chiefs,"1","4","0",,,
kendallwright/2532977,"Wright, Kendall","2012",Tennessee Titans,--,--,--,,,
markkafentzis/2518086,"Kafentzis, Mark","1983",Baltimore Colts,--,--,--,,,
jakereed/2502609,"Reed, Jake","1996",Minnesota Vikings,--,--,--,,,
kennybritt/71217,"Britt, Kenny","2009",Tennessee Titans,"24","523","0",,,
carlmcadams/2520455,"McAdams, Carl","1968",New York Jets,--,--,--,,,
johnnydavis/2512581,"Davis, Johnny","1979",Tampa Bay Buccaneers,--,--,--,,,
erickattus/2501564,"Kattus, Eric","1989",Cincinnati Bengals,--,--,--,,,
stephendavis/2500329,"Davis, Stephen","2001",Washington Redskins,--,--,--,,,
derrickward/2505967,"Ward, Derrick","2004",New York Giants,"16","436","1",,,
andreellington/2539217,"Ellington, Andre","2016",Arizona Cardinals,"10","163","0",,,
kylejohnson/2505129,"Johnson, Kyle","2007",Denver Broncos,--,--,--,,,
o.j.santiago/2502829,"Santiago, O.J.","1999",Atlanta Falcons,--,--,--,,,
karlklug/2495300,"Klug, Karl","2011",Tennessee Titans,--,--,--,,,
waltarnold/2508666,"Arnold, Walt","1987",Kansas City Chiefs,--,--,--,,,
erickattus/2501564,"Kattus, Eric","1991",Cincinnati Bengals,--,--,--,,,
tymontgomery/2552429,"Montgomery, Ty","2015",Green Bay Packers,"7","218","0",,,
tombeer/2509303,"Beer, Tom","1968",Denver Broncos,--,--,--,,,
jackpardee/2522716,"Pardee, Jack","1966",Los Angeles Rams,--,--,--,,,
bobgain/2514537,"Gain, Bob","1960",Cleveland Browns,--,--,--,,,
nickeason/2505522,"Eason, Nick","2010",Pittsburgh Steelers,--,--,--,,,
edpine/2523255,"Pine, Ed","1965",Pittsburgh Steelers,--,--,--,,,
derrickjensen/2517511,"Jensen, Derrick","1980",Oakland Raiders,"1","33","1",,,
stevieanderson/2499435,"Anderson, Stevie","1995",Arizona Cardinals,"1","17","0",,,
jimfraser/2514389,"Fraser, Jim","1966",Boston Patriots,--,--,--,,,
harryjacobs/2517341,"Jacobs, Harry","1960",Boston Patriots,--,--,--,,,
fredlane/2501687,"Lane, Fred","1997",Carolina Panthers,--,--,--,,,
wallyfrancis/2514337,"Francis, Wally","1978",Atlanta Falcons,--,--,--,,,
paulcarmichael/2511091,"Carmichael, Paul","1965",Denver Broncos,"1","15","0",,,
loganpaulsen/2507828,"Paulsen, Logan","2012",Washington Redskins,--,--,--,,,
jeffgossett/2500849,"Gossett, Jeff","1988",Los Angeles Raiders,--,--,--,,,
quintonganther/2495836,"Ganther, Quinton","2009",Washington Redskins,"1","25","0",,,
jeremylane/2534834,"Lane, Jeremy","2016",Seattle Seahawks,--,--,--,,,
macarthurlane/2519050,"Lane, MacArthur","1976",Kansas City Chiefs,--,--,--,,,
jeffzgonina/2503859,"Zgonina, Jeff","2006",Miami Dolphins,--,--,--,,,
rickdennison/2512803,"Dennison, Rick","1985",Denver Broncos,--,--,--,,,
steveharkey/2515844,"Harkey, Steve","1972",New York Jets,--,--,--,,,
rudijohnson/2504661,"Johnson, Rudi","2008",Detroit Lions,--,--,--,,,
johngilmore/2505171,"Gilmore, John","2009",Tampa Bay Buccaneers,--,--,--,,,
patrickdimarco/2530763,"DiMarco, Patrick","2012",Kansas City Chiefs,--,--,--,,,
dennisjohnson/2517610,"Johnson, Dennis","1980",New York Giants,--,--,--,,,
mikegoodson/80644,"Goodson, Mike","2010",Carolina Panthers,"48","1,048","0",,,
samvenuto/2527935,"Venuto, Sam","1952",Washington Redskins,"2","28","0",,,
fredmcafee/2501935,"McAfee, Fred","1993",New Orleans Saints,"28","580","0",,,
mauricejohnson/2501441,"Johnson, Maurice","1993",Philadelphia Eagles,"1","7","0",,,
geraldriggs/2502668,"Riggs, Gerald","1983",Atlanta Falcons,"17","330","0",,,
stevethurlow/2527407,"Thurlow, Steve","1965",New York Giants,"1","19","0",,,
leoelter/2513612,"Elter, Leo","1957",Washington Redskins,--,--,--,,,
stephendavis/2500329,"Davis, Stephen","1997",Washington Redskins,"3","62","0",,,
chucklamson/2519017,"Lamson, Chuck","1962",Minnesota Vikings,--,--,--,,,
aldrickrobinson/2495331,"Robinson, Aldrick","2016",Atlanta Falcons,"2","27","0",,,
marcusthomas/2507487,"Thomas, Marcus","2008",Detroit Lions,"4","93","0",,,
toddfowler/2514304,"Fowler, Todd","1987",Dallas Cowboys,--,--,--,,,
anthonythomas/2504657,"Thomas, Anthony","2002",Chicago Bears,--,--,--,,,
vontaleach/2505777,"Leach, Vonta","2009",Houston Texans,"2","23","0",,,
krismangum/2501856,"Mangum, Kris","2001",Carolina Panthers,--,--,--,,,
mikebanks/2504998,"Banks, Mike","2003",Arizona Cardinals,--,--,--,,,
jackcall/2510931,"Call, Jack","1959",Pittsburgh Steelers,"6","146","0",,,
tyronecarter/2504163,"Carter, Tyrone","2008",Pittsburgh Steelers,"1","16","0",,,
demetricevans/2504457,"Evans, Demetric","2009",San Francisco 49ers,--,--,--,,,
whitneypaul/2522881,"Paul, Whitney","1976",Kansas City Chiefs,--,--,--,,,
bertjohnson/2517561,"Johnson, Bert","1937",Brooklyn Dodgers,--,--,--,,,
rabihabdullah/2499349,"Abdullah, Rabih","2002",Chicago Bears,"9","182","0",,,
cottondavidson/2512498,"Davidson, Cotton","1954",Baltimore Colts,--,--,--,,,
tedthompson/2527362,"Thompson, Ted","1979",Houston Oilers,--,--,--,,,
davepivec/2523297,"Pivec, Dave","1967",Los Angeles Rams,--,--,--,,,
dougatkins/2508710,"Atkins, Doug","1967",New Orleans Saints,--,--,--,,,
bomatthews/2520369,"Matthews, Bo","1977",San Diego Chargers,--,--,--,,,
weegiethompson/2527374,"Thompson, Weegie","1989",Pittsburgh Steelers,"4","41","0",,,
quintindemps/1974,"Demps, Quintin","2008",Philadelphia Eagles,"52","1,314","1",,,
charliegarner/2500765,"Garner, Charlie","2004",Tampa Bay Buccaneers,--,--,--,,,
kennethgant/2500755,"Gant, Kenneth","1991",Dallas Cowboys,"6","114","0",,,
paulgipson/2514914,"Gipson, Paul","1969",Atlanta Falcons,"9","145","0",,,
michaelhoomanawanui/497246,"Hoomanawanui, Michael","2015",New England Patriots,--,--,--,,,
michaelhoomanawanui/497246,"Hoomanawanui, Michael","2015",New Orleans Saints,"2","19","0",,,
davidterrell/2504761,"Terrell, David","2003",Chicago Bears,--,--,--,,,
wilburjackson/2517330,"Jackson, Wilbur","1982",Washington Redskins,--,--,--,,,
deroncherry/2500055,"Cherry, Deron","1986",Kansas City Chiefs,--,--,--,,,
waltkichefski/2518415,"Kichefski, Walt","1942",Pittsburgh Steelers,--,--,--,,,
shanevereen/2495473,"Vereen, Shane","2016",New York Giants,--,--,--,,,
brettbech/2499591,"Bech, Brett","1997",New Orleans Saints,"3","47","0",,,
joeperry/2523048,"Perry, Joe","1961",Baltimore Colts,--,--,--,,,
leroythompson/2503339,"Thompson, Leroy","1994",New England Patriots,"18","376","0",,,
jasonbabin/2505900,"Babin, Jason","2011",Philadelphia Eagles,--,--,--,,,
bubbafranks/2504255,"Franks, Bubba","2007",Green Bay Packers,--,--,--,,,
carlospennywell/2522983,"Pennywell, Carlos","1980",New England Patriots,"1","0","0",,,
artmalone/2520033,"Malone, Art","1975",Philadelphia Eagles,--,--,--,,,
charlesali/2507123,"Ali, Charles","2009",Baltimore Ravens,--,--,--,,,
waltrankin/2523745,"Rankin, Walt","1946",Chicago Cardinals,"1","11","0",,,
shannonsharpe/2502906,"Sharpe, Shannon","1990",Denver Broncos,--,--,--,,,
fredmcafee/2501935,"McAfee, Fred","2005",New Orleans Saints,"22","485","0",,,
williegermany/2514782,"Germany, Willie","1975",Houston Oilers,--,--,--,,,
bennymalone/2520034,"Malone, Benny","1977",Miami Dolphins,--,--,--,,,
d.d.lewis/2519433,"Lewis, D.D.","1980",Dallas Cowboys,--,--,--,,,
keithwashington/2503553,"Washington, Keith","1996",Detroit Lions,"1","14","0",,,
jeffking/2495877,"King, Jeff","2007",Carolina Panthers,"1","16","0",,,
donaldlee/2505451,"Lee, Donald","2012",Cincinnati Bengals,--,--,--,,,
wraycarlton/2511085,"Carlton, Wray","1961",Buffalo Bills,"4","60","0",,,
spencerjohnson/2505864,"Johnson, Spencer","2007",Minnesota Vikings,--,--,--,,,
keithelias/2500530,"Elias, Keith","1999",Indianapolis Colts,"5","82","0",,,
johnnyrembert/2502629,"Rembert, Johnny","1986",New England Patriots,"3","27","0",,,
ronsayers/2524971,"Sayers, Ron","1969",San Diego Chargers,"2","42","0",,,
frankmarion/2520148,"Marion, Frank","1978",New York Giants,"1","12","0",,,
lewistillman/2503359,"Tillman, Lewis","1993",New York Giants,--,--,--,,,
naufahutahi/2506630,"Tahi, Naufahu","2008",Minnesota Vikings,"2","31","0",,,
bobkohrs/2518693,"Kohrs, Bob","1982",Pittsburgh Steelers,--,--,--,,,
benobomanu/2495922,"Obomanu, Ben","2010",Seattle Seahawks,--,--,--,,,
joshbellamy/2535964,"Bellamy, Josh","2013",Washington Redskins,--,--,--,,,
chucknoll/2522216,"Noll, Chuck","1956",Cleveland Browns,--,--,--,,,
cliffthrift/2527401,"Thrift, Cliff","1980",San Diego Chargers,--,--,--,,,
frankwattelet/2528373,"Wattelet, Frank","1981",New Orleans Saints,--,--,--,,,
lawrencedawsey/2500347,"Dawsey, Lawrence","1992",Tampa Bay Buccaneers,--,--,--,,,
keithwashington/2503553,"Washington, Keith","2001",Denver Broncos,--,--,--,,,
darrenmcfadden/284,"McFadden, Darren","2016",Dallas Cowboys,"1","30","0",,,
johntalley/2503234,"Talley, John","1991",Cleveland Browns,--,--,--,,,
nateramsey/2523723,"Ramsey, Nate","1972",Philadelphia Eagles,--,--,--,,,
charliegarner/2500765,"Garner, Charlie","1999",San Francisco 49ers,--,--,--,,,
johnallred/2499407,"Allred, John","2000",Chicago Bears,--,--,--,,,
dondavey/2500298,"Davey, Don","1997",Jacksonville Jaguars,--,--,--,,,
richardjohnson/2501451,"Johnson, Richard","1988",Houston Oilers,"1","2","0",,,
bobparsons/2522806,"Parsons, Bob","1979",Chicago Bears,--,--,--,,,
legarretteblount/497149,"Blount, LeGarrette","2010",Tampa Bay Buccaneers,--,--,--,,,
christinemichael/2539322,"Michael, Christine","2015",Dallas Cowboys,--,--,--,,,
christinemichael/2539322,"Michael, Christine","2015",Seattle Seahawks,--,--,--,,,
raymondchester/2511421,"Chester, Raymond","1971",Oakland Raiders,--,--,--,,,
walterrasby/2502585,"Rasby, Walter","2002",Washington Redskins,--,--,--,,,
chipglass/2514939,"Glass, Chip","1971",Cleveland Browns,"1","1","0",,,
jimkanicki/2518124,"Kanicki, Jim","1971",New York Giants,--,--,--,,,
warrenbankston/2508967,"Bankston, Warren","1978",Oakland Raiders,--,--,--,,,
ciatrickfason/2506450,"Fason, Ciatrick","2005",Minnesota Vikings,"2","4","0",,,
horacebelton/2509388,"Belton, Horace","1979",Kansas City Chiefs,"22","463","0",,,
earlgant/2514600,"Gant, Earl","1979",Kansas City Chiefs,"4","75","0",,,
jewerlthomas/2527254,"Thomas, Jewerl","1982",Los Angeles Rams,--,--,--,,,
johnharvey/2516060,"Harvey, John","1990",Tampa Bay Buccaneers,"12","207","0",,,
raymondchester/2511421,"Chester, Raymond","1974",Baltimore Colts,--,--,--,,,
jimtaylor/2527090,"Taylor, Jim","1966",Green Bay Packers,--,--,--,,,
chipglass/2514939,"Glass, Chip","1974",New York Giants,--,--,--,,,
paulrichardson/2543491,"Richardson, Paul","2014",Seattle Seahawks,"16","376","0",,,
billolds/2522437,"Olds, Bill","1973",Baltimore Colts,"3","14","0",,,
edbeckman/2509283,"Beckman, Ed","1981",Kansas City Chiefs,--,--,--,,,
cedricthornton/2495356,"Thornton, Cedric","2016",Dallas Cowboys,--,--,--,,,
tomehlers/2513513,"Ehlers, Tom","1978",Buffalo Bills,--,--,--,,,
joeosmanski/2522573,"Osmanski, Joe","1949",Chicago Bears,--,--,--,,,
joeosmanski/2522573,"Osmanski, Joe","1949",New York Bulldogs,"4","46","0",,,
leesmith/2495347,"Smith, Lee","2014",Buffalo Bills,--,--,--,,,
markpike/2502484,"Pike, Mark","1987",Buffalo Bills,--,--,--,,,
gregdelong/2500363,"DeLong, Greg","1996",Minnesota Vikings,"1","3","0",,,
danielfells/2506619,"Fells, Daniel","2008",St. Louis Rams,--,--,--,,,
tombarnett/2509046,"Barnett, Tom","1959",Pittsburgh Steelers,"2","24","0",,,
travisdavis/2500333,"Davis, Travis","1996",Jacksonville Jaguars,--,--,--,,,
rayhamilton/2515697,"Hamilton, Ray","1978",New England Patriots,--,--,--,,,
jarvisredwine/2523843,"Redwine, Jarvis","1981",Minnesota Vikings,--,--,--,,,
timgolden/2515007,"Golden, Tim","1985",Philadelphia Eagles,--,--,--,,,
wilmontperry/2502454,"Perry, Wilmont","1999",New Orleans Saints,"2","6","0",,,
daveosborn/2522559,"Osborn, Dave","1974",Minnesota Vikings,"1","14","0",,,
jerryreichow/2523923,"Reichow, Jerry","1963",Minnesota Vikings,--,--,--,,,
daveosborn/2522559,"Osborn, Dave","1971",Minnesota Vikings,--,--,--,,,
scottgalbraith/2500740,"Galbraith, Scott","1996",Washington Redskins,--,--,--,,,
henrymarshall/2520201,"Marshall, Henry","1976",Kansas City Chiefs,"1","0","0",,,
gregbell/2509348,"Bell, Greg","1986",Buffalo Bills,--,--,--,,,
dalelindsey/2519534,"Lindsey, Dale","1966",Cleveland Browns,--,--,--,,,
joeperry/2523048,"Perry, Joe","1952",San Francisco 49ers,--,--,--,,,
chrishanburger/2515728,"Hanburger, Chris","1972",Washington Redskins,--,--,--,,,
chriscalloway/2499972,"Calloway, Chris","2000",New England Patriots,--,--,--,,,
willwalls/2528168,"Walls, Will","1939",New York Giants,--,--,--,,,
m.l.harris/2515973,"Harris, M.L.","1984",Cincinnati Bengals,"1","12","0",,,
aundrathompson/2527310,"Thompson, Aundra","1980",Green Bay Packers,"15","283","0",,,
leoelter/2513612,"Elter, Leo","1958",Pittsburgh Steelers,--,--,--,,,
jakereed/2502609,"Reed, Jake","1997",Minnesota Vikings,--,--,--,,,
bobperryman/2502455,"Perryman, Bob","1990",New England Patriots,--,--,--,,,
bobperryman/2502455,"Perryman, Bob","1990",Dallas Cowboys,--,--,--,,,
byrondarby/2512459,"Darby, Byron","1983",Philadelphia Eagles,"2","3","0",,,
daveolerich/2522442,"Olerich, Dave","1971",Houston Oilers,--,--,--,,,
larrykinnebrew/2518526,"Kinnebrew, Larry","1984",Cincinnati Bengals,"1","7","0",,,
willieellison/2513595,"Ellison, Willie","1968",Los Angeles Rams,"12","268","0",,,
darrelyoung/2507737,"Young, Darrel","2011",Washington Redskins,--,--,--,,,
jerickmckinnon/2543715,"McKinnon, Jerick","2015",Minnesota Vikings,"1","24","0",,,
donallen/2508359,"Allen, Don","1960",Denver Broncos,"5","72","0",,,
billgay/2514725,"Gay, Bill","1988",Minnesota Vikings,--,--,--,,,
carlelliott/2513564,"Elliott, Carl","1954",Green Bay Packers,--,--,--,,,
craigbaynham/2509215,"Baynham, Craig","1969",Dallas Cowboys,"6","114","0",,,
claytonweishuhn/2528478,"Weishuhn, Clayton","1983",New England Patriots,--,--,--,,,
scotteaton/2513424,"Eaton, Scott","1969",New York Giants,--,--,--,,,
johnengelberger/2504262,"Engelberger, John","2005",Denver Broncos,"1","5","0",,,
rogerleclerc/2519247,"LeClerc, Roger","1961",Chicago Bears,--,--,--,,,
anthonythomas/2504657,"Thomas, Anthony","2006",Buffalo Bills,--,--,--,,,
malikjackson/2532873,"Jackson, Malik","2015",Denver Broncos,--,--,--,,,
jimriggs/2502669,"Riggs, Jim","1993",Washington Redskins,--,--,--,,,
dicklebeau/2519235,"LeBeau, Dick","1961",Detroit Lions,--,--,--,,,
coryschlesinger/2502856,"Schlesinger, Cory","1998",Detroit Lions,--,--,--,,,
robertturbin/2533460,"Turbin, Robert","2013",Seattle Seahawks,"8","177","0",,,
troysadowski/2502801,"Sadowski, Troy","1992",New York Jets,--,--,--,,,
craigterrill/2505897,"Terrill, Craig","2007",Seattle Seahawks,"1","0","0",,,
eltonveals/2527923,"Veals, Elton","1984",Pittsburgh Steelers,"4","40","0",,,
kennyjackson/2517278,"Jackson, Kenny","1984",Philadelphia Eagles,--,--,--,,,
danlewis/2519425,"Lewis, Dan","1965",Washington Redskins,--,--,--,,,
glenncadrez/2499961,"Cadrez, Glenn","1993",New York Jets,--,--,--,,,
georgemaderos/2519951,"Maderos, George","1956",San Francisco 49ers,"2","21","0",,,
waltarnold/2508666,"Arnold, Walt","1986",Kansas City Chiefs,--,--,--,,,
lynellhamilton/2507459,"Hamilton, Lynell","2008",New Orleans Saints,--,--,--,,,
charliegarner/2500765,"Garner, Charlie","2003",Oakland Raiders,"0","0","0",,,
jeffzgonina/2503859,"Zgonina, Jeff","2002",St. Louis Rams,--,--,--,,,
joelewis/2519453,"Lewis, Joe","1958",Pittsburgh Steelers,--,--,--,,,
davidterrell/2504761,"Terrell, David","2004",Chicago Bears,--,--,--,,,
rickythompson/2527353,"Thompson, Ricky","1980",Washington Redskins,"1","0","0",,,
perryschwartz/2525157,"Schwartz, Perry","1938",Brooklyn Dodgers,--,--,--,,,
richieanderson/2499433,"Anderson, Richie","2002",New York Jets,--,--,--,,,
carloshyde/2543743,"Hyde, Carlos","2015",San Francisco 49ers,--,--,--,,,
harryjacunski/2517356,"Jacunski, Harry","1944",Green Bay Packers,--,--,--,,,
gregmanusky/2501867,"Manusky, Greg","1990",Washington Redskins,--,--,--,,,
leemays/2505176,"Mays, Lee","2004",Pittsburgh Steelers,--,--,--,,,
johnnypetitbon/2523108,"Petitbon, Johnny","1952",Dallas Texans,"1","11","0",,,
haroldjackson/2517254,"Jackson, Harold","1979",New England Patriots,--,--,--,,,
tomkeating/2518207,"Keating, Tom","1969",Oakland Raiders,--,--,--,,,
dontemoncrief/2543614,"Moncrief, Donte","2016",Indianapolis Colts,--,--,--,,,
lawrencephillips/2502475,"Phillips, Lawrence","1999",San Francisco 49ers,"19","415","0",,,
bobbykemp/2518314,"Kemp, Bobby","1982",Cincinnati Bengals,--,--,--,,,
myronbaker/2499502,"Baker, Myron","1994",Chicago Bears,--,--,--,,,
harrycarson/2511167,"Carson, Harry","1987",New York Giants,--,--,--,,,
dinomangiero/2520058,"Mangiero, Dino","1982",Kansas City Chiefs,"1","8","0",,,
mikedennis/2512799,"Dennis, Mike","1982",New York Giants,"3","68","0",,,
jessechatman/2504891,"Chatman, Jesse","2007",Miami Dolphins,"2","31","0",,,
ahmardhall/2507007,"Hall, Ahmard","2009",Tennessee Titans,"1","12","0",,,
billchipley/2511441,"Chipley, Bill","1948",Boston Yanks,--,--,--,,,
martycarter/2500017,"Carter, Marty","1991",Tampa Bay Buccaneers,--,--,--,,,
ericfairs/2500586,"Fairs, Eric","1988",Houston Oilers,--,--,--,,,
timgolden/2515007,"Golden, Tim","1984",New England Patriots,--,--,--,,,
jerryball/2499510,"Ball, Jerry","1997",Minnesota Vikings,--,--,--,,,
j.t.thomas/2503309,"Thomas, J.T.","1995",St. Louis Rams,"32","752","0",,,
steveokoniewski/2522426,"Okoniewski, Steve","1973",Buffalo Bills,--,--,--,,,
charlesjohnson/2517586,"Johnson, Charles","1980",San Francisco 49ers,"2","10","0",,,
derrickcoleman/2534871,"Coleman, Derrick","2015",Seattle Seahawks,--,--,--,,,
jimmykleinsasser/2501633,"Kleinsasser, Jimmy","2003",Minnesota Vikings,--,--,--,,,
seanlissemore/1037896,"Lissemore, Sean","2015",San Diego Chargers,--,--,--,,,
brettkeisel/2505207,"Keisel, Brett","2009",Pittsburgh Steelers,--,--,--,,,
criscarter/2500011,"Carter, Cris","1987",Philadelphia Eagles,"12","241","0",,,
huntergoodwin/2500840,"Goodwin, Hunter","2000",Miami Dolphins,"2","6","0",,,
briankinchen/2501612,"Kinchen, Brian","1988",Miami Dolphins,--,--,--,,,
dougmartin/2532899,"Martin, Doug","2013",Tampa Bay Buccaneers,"1","40","0",,,
damienwilliams/2550512,"Williams, Damien","2014",Miami Dolphins,"5","102","0",,,
henrychilds/2511439,"Childs, Henry","1984",Green Bay Packers,--,--,--,,,
chuckweber/2528425,"Weber, Chuck","1958",Chicago Cardinals,"1","2","0",,,
kenkavanaugh/2518186,"Kavanaugh, Ken","1947",Chicago Bears,--,--,--,,,
craigdahl/2495585,"Dahl, Craig","2010",St. Louis Rams,--,--,--,,,
jamizeolawale/2536044,"Olawale, Jamize","2014",Oakland Raiders,--,--,--,,,
lionelvital/2527987,"Vital, Lionel","1987",Washington Redskins,"2","31","0",,,
eddieleeivery/2517209,"Ivery, Eddie Lee","1983",Green Bay Packers,"1","17","0",,,
aaronlynch/2543650,"Lynch, Aaron","2016",San Francisco 49ers,--,--,--,,,
edquirk/2523663,"Quirk, Ed","1951",Washington Redskins,--,--,--,,,
